org.helllabs.android.xmp.browser.BasePlaylistActivity,false,false,false,false,false,
org.helllabs.android.xmp.browser.Examples,false,false,false,false,false,
org.helllabs.android.xmp.browser.FilelistActivity,false,false,false,false,false,
org.helllabs.android.xmp.browser.FilelistNavigation,false,false,false,false,false,
org.helllabs.android.xmp.browser.InputDialog,false,false,false,false,false,
org.helllabs.android.xmp.browser.PlaylistActivity,false,false,false,false,false,
org.helllabs.android.xmp.browser.PlaylistMenu,false,false,false,false,false,
org.helllabs.android.xmp.browser.playlist.Playlist,false,false,false,false,false,
org.helllabs.android.xmp.browser.playlist.PlaylistAdapter,false,false,false,false,false,
org.helllabs.android.xmp.browser.playlist.PlaylistFilter,false,false,false,false,false,
org.helllabs.android.xmp.browser.playlist.PlaylistItem,false,false,false,false,false,
org.helllabs.android.xmp.browser.playlist.PlaylistUtils,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.adapter.ArtistArrayAdapter,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.adapter.ModuleArrayAdapter,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.Downloader,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.Search,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.SearchError,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.model.Artist,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.model.Module,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.model.Sponsor,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.request.ArtistRequest,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.request.ModArchiveRequest,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.request.ModuleRequest,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.response.ArtistResponse,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.response.HardErrorResponse,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.response.ListResponse,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.response.ModArchiveResponse,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.response.ModuleResponse,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.response.SoftErrorResponse,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.result.ArtistModulesResult,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.result.ArtistResult,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.result.ModuleResult,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.result.RandomResult,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.result.Result,false,false,false,false,false,
org.helllabs.android.xmp.modarchive.result.TitleResult,false,false,false,false,false,
org.helllabs.android.xmp.player.PlayerActivity,false,false,false,true,true,
org.helllabs.android.xmp.player.ScreenReceiver,false,false,false,false,false,
org.helllabs.android.xmp.player.ScreenSizeHelper,false,false,false,false,false,
org.helllabs.android.xmp.player.Sidebar,false,false,false,false,false,
org.helllabs.android.xmp.player.Util,false,false,false,false,false,
org.helllabs.android.xmp.player.viewer.ChannelViewer,false,false,false,false,false,
org.helllabs.android.xmp.player.viewer.InstrumentViewer,false,false,false,false,false,
org.helllabs.android.xmp.player.viewer.PatternViewer,false,false,false,false,false,
org.helllabs.android.xmp.player.viewer.Viewer,false,false,false,false,false,
org.helllabs.android.xmp.preferences.about.About,false,false,false,false,false,
org.helllabs.android.xmp.preferences.about.AppInfo,false,false,false,false,false,
org.helllabs.android.xmp.preferences.about.ListFormats,false,false,false,false,false,
org.helllabs.android.xmp.preferences.Preferences,true,false,false,false,false,
org.helllabs.android.xmp.preferences.SeekBarPreference,false,false,false,false,false,
org.helllabs.android.xmp.service.MediaButtons,false,false,false,false,false,
org.helllabs.android.xmp.service.PlayerService,false,false,false,true,false,
org.helllabs.android.xmp.service.ReceiverHelper,false,false,false,false,false,
org.helllabs.android.xmp.service.notifier.LegacyNotifier,false,false,false,false,false,
org.helllabs.android.xmp.service.notifier.LollipopNotifier,false,false,false,false,false,
org.helllabs.android.xmp.service.notifier.Notifier,false,false,false,false,false,
org.helllabs.android.xmp.service.notifier.OreoNotifier,false,false,false,false,false,
org.helllabs.android.xmp.service.receiver.BluetoothConnectionReceiver,false,false,false,false,false,
org.helllabs.android.xmp.service.receiver.HeadsetPlugReceiver,false,false,false,false,false,
org.helllabs.android.xmp.service.receiver.MediaButtonsReceiver,false,false,false,false,false,
org.helllabs.android.xmp.service.receiver.NotificationActionReceiver,false,false,false,false,false,
org.helllabs.android.xmp.service.receiver.RemoteControlReceiver,false,false,false,false,false,
org.helllabs.android.xmp.service.utils.QueueManager,false,false,false,false,false,
org.helllabs.android.xmp.service.utils.RandomIndex,false,false,false,false,false,
org.helllabs.android.xmp.service.utils.RemoteControl,false,false,false,false,false,
org.helllabs.android.xmp.service.utils.RemoteControlClientCompat,false,false,false,false,false,
org.helllabs.android.xmp.service.utils.RemoteControlHelper,false,false,false,false,false,
org.helllabs.android.xmp.service.utils.Watchdog,false,false,false,false,false,
org.helllabs.android.xmp.util.ChangeLog,false,false,false,false,false,
org.helllabs.android.xmp.util.Crossfader,false,false,false,false,false,
org.helllabs.android.xmp.util.FileUtils,false,false,false,false,false,
org.helllabs.android.xmp.util.InfoCache,false,false,false,false,false,
org.helllabs.android.xmp.util.Log,false,false,false,false,false,
org.helllabs.android.xmp.util.Message,false,false,false,false,false,
org.helllabs.android.xmp.util.ModInfo,false,false,false,false,false,
org.helllabs.android.xmp.Xmp,true,false,false,false,false,
org.helllabs.android.xmp.XmpApplication,false,false,false,false,false,
